name,begin,length,end,BLAST,BLAST score,refseq,reverse complement,polymerase type,polymerase type support,polymerase subtype,polymerase subtype support,capsid type,capsid type support,capsid subtype,capsid subtype support
MT032004.1,0,7564,7570,Caliciviridae Norovirus GII,75.92623,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MT031988.1,-21,7776,7743,Caliciviridae Norovirus GI,71.525246,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
MT031821.1,0,7560,7566,Caliciviridae Norovirus GII,75.77803,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
KC285113.3,,6745,,other + strand ssRNA virus,89.9705,,FALSE,,,,,,,,
KC285152.2,,6773,,other + strand ssRNA virus,76.52358,,FALSE,,,,,,,,
MN447470.1,0,7579,7552,Caliciviridae Norovirus GII,76.397766,NC_029646,FALSE,GII.P16,100.0,,,GII.16,100.0,,
MN122335.1,0,7342,7342,Caliciviridae Norovirus GIII,86.47833,NC_029645,FALSE,,,,,,,,
MN394546.1,31,7428,7456,Caliciviridae Norovirus GII,75.73263,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MN394545.1,10,7451,7461,Caliciviridae Norovirus GII,80.82102,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.13,100.0,,
MN394544.1,37,7463,7500,Caliciviridae Norovirus GII,76.474464,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MN394543.1,10,7451,7461,Caliciviridae Norovirus GII,80.90312,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.13,100.0,,
MN394542.1,4,7532,7536,Caliciviridae Norovirus GII,76.58218,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
NC_039477.1,0,7567,7573,Caliciviridae Norovirus GII,75.87683,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MH671553.1,0,7536,7536,Caliciviridae Norovirus GII,77.83412,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MN294753.1,3388,3013,6407,Caliciviridae Norovirus GII,80.952385,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,94.0,GII.4,100.0,Sydney_2012,100.0
NC_044047.1,0,7637,7637,Caliciviridae Norovirus GVII,100.0,FJ692500,FALSE,,,,,,,,
NC_039475.1,0,7556,7550,Caliciviridae Norovirus GII,75.82884,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
NC_029647.1,0,7527,7527,Caliciviridae Norovirus GIV,100.0,NC_029647,FALSE,,,,,,,,
GU138162.3,3034,3855,6889,Caliciviridae Norovirus GII,80.072105,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
GU292851.3,4279,3289,7568,Caliciviridae Norovirus GII,77.74464,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
HM590541.3,3034,3855,6889,Caliciviridae Norovirus GII,79.97378,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
HM590519.3,3034,3855,6889,Caliciviridae Norovirus GII,66.502785,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
KF931172.4,3034,3196,6230,Caliciviridae Norovirus GII,80.7405,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.2,100.0,,
KF931180.3,4279,3299,7578,Caliciviridae Norovirus GII,77.9833,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF931168.3,4982,2566,7548,Caliciviridae Norovirus GII,59.87799,NC_029646,FALSE,Could not assign,,,,GII.3,100.0,,
KF931178.2,4279,2762,7041,Caliciviridae Norovirus GII,52.5706,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF931185.2,4279,2428,6707,Caliciviridae Norovirus GII,51.20949,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF931183.2,4279,2428,6707,Caliciviridae Norovirus GII,51.072567,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
KF931169.2,4279,2404,6683,Caliciviridae Norovirus GII,82.08423,NC_029646,FALSE,GII.P4,100.0,Farmington_Hills_2002,99.0,GII.4,100.0,Could not assign,
KF931166.2,4279,2404,6683,Caliciviridae Norovirus GII,81.79871,NC_029646,FALSE,GII.P4,100.0,Farmington_Hills_2002,99.0,GII.4,100.0,Could not assign,
KF931165.2,4279,2404,6683,Caliciviridae Norovirus GII,81.79871,NC_029646,FALSE,GII.P4,100.0,Farmington_Hills_2002,100.0,GII.4,100.0,Could not assign,
NC_031324.1,8,7753,7749,Caliciviridae Norovirus GI,70.47603,NC_001959,FALSE,GI.P3,100.0,,,GI.3,100.0,,
KF895854.3,4304,3261,7565,Caliciviridae Norovirus GII,65.89945,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
KY362198.3,3592,3978,7570,Caliciviridae Norovirus GII,67.617455,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
LC413791.1,4299,2414,6713,Caliciviridae Norovirus GII,75.900276,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG892953.3,0,7568,7568,Caliciviridae Norovirus GII,76.49723,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MG892946.3,0,7569,7569,Caliciviridae Norovirus GII,76.31844,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MG892951.2,3163,3878,7041,Caliciviridae Norovirus GII,70.385605,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MG892949.2,4306,3274,7580,Caliciviridae Norovirus GII,81.68587,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MG892947.2,3163,4417,7580,Caliciviridae Norovirus GII,76.64756,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MK864096.1,4400,3112,7512,Caliciviridae Norovirus GII,76.0514,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MH279839.1,4278,3278,7559,Caliciviridae Norovirus GII,90.780136,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279838.1,4278,3278,7559,Caliciviridae Norovirus GII,90.6568,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279836.1,4278,3278,7559,Caliciviridae Norovirus GII,90.780136,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279835.1,4292,3264,7559,Caliciviridae Norovirus GII,90.73443,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279834.1,4307,3262,7572,Caliciviridae Norovirus GII,93.25774,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279833.1,4277,3273,7547,Caliciviridae Norovirus GII,82.30628,NC_029646,FALSE,GII.P7,100.0,,,GII.7,100.0,,
MH279832.1,4278,3291,7572,Caliciviridae Norovirus GII,93.61896,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MH279831.1,4277,3290,7570,Caliciviridae Norovirus GII,93.2745,NC_029646,FALSE,GII.P7,100.0,,,GII.6,100.0,,
MK789431.1,16,7533,7543,Caliciviridae Norovirus GII,75.70001,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MK789430.1,10,7536,7546,Caliciviridae Norovirus GII,78.12551,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK775032.1,1,7559,7560,Caliciviridae Norovirus GII,76.293686,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK775031.1,61,7397,7461,Caliciviridae Norovirus GII,76.27961,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK753014.1,179,7273,7452,Caliciviridae Norovirus GII,77.59692,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK753013.1,55,7444,7499,Caliciviridae Norovirus GII,77.774124,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK753012.1,1,7505,7506,Caliciviridae Norovirus GII,78.108635,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK753011.1,172,7292,7464,Caliciviridae Norovirus GII,77.57464,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK753010.1,1,7457,7461,Caliciviridae Norovirus GII,76.3684,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK753009.1,1,7462,7466,Caliciviridae Norovirus GII,76.28647,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK753008.1,2,7456,7461,Caliciviridae Norovirus GII,76.31535,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK753007.1,3,7533,7536,Caliciviridae Norovirus GII,77.90507,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK752949.1,94,7373,7473,Caliciviridae Norovirus GII,76.24834,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MK752948.1,52,7457,7515,Caliciviridae Norovirus GII,84.89661,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MK752947.1,1,7448,7452,Caliciviridae Norovirus GII,76.319244,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK752946.1,1,7457,7461,Caliciviridae Norovirus GII,76.956665,NC_029646,FALSE,GII.P16,100.0,,,GII.13,100.0,,
MK752945.1,10,7487,7497,Caliciviridae Norovirus GII,77.84696,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK752944.1,52,7434,7486,Caliciviridae Norovirus GII,77.91653,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MK752943.1,2,7509,7517,Caliciviridae Norovirus GII,75.984184,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK752942.1,1,7533,7540,Caliciviridae Norovirus GII,75.83992,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK073891.1,4,7553,7563,Caliciviridae Norovirus GII,75.86094,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK073890.1,64,7473,7543,Caliciviridae Norovirus GII,75.77826,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK073889.1,91,7431,7528,Caliciviridae Norovirus GII,84.149185,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MK073888.1,28,7506,7540,Caliciviridae Norovirus GII,75.73263,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK073887.1,-21,7691,7646,Caliciviridae Norovirus GI,70.7173,NC_001959,FALSE,GI.P13 (GI.Pd),100.0,,,GI.3,90.0,,
MK073886.1,1,7532,7533,Caliciviridae Norovirus GII,89.536446,NC_029646,FALSE,GII.P12,100.0,,,GII.3,100.0,,
MK073885.1,0,7555,7561,Caliciviridae Norovirus GII,75.90977,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MK236611.1,12,7684,7687,Caliciviridae Norovirus GI,73.63951,NC_001959,FALSE,GI.P11 (GI.Pb),99.0,,,GI.6,100.0,,
MK236610.1,20,7674,7685,Caliciviridae Norovirus GI,73.62205,NC_001959,FALSE,GI.P11 (GI.Pb),99.0,,,GI.6,100.0,,
MK282258.1,0,7599,7593,Caliciviridae Norovirus GII,75.79618,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MK282257.1,0,7600,7594,Caliciviridae Norovirus GII,75.84518,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MK282256.1,0,7601,7595,Caliciviridae Norovirus GII,75.74718,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MK340748.1,10,7473,7483,Caliciviridae Norovirus GII,76.297264,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MH702271.1,67,7454,7527,Caliciviridae Norovirus GII,85.09121,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702270.1,4,7509,7519,Caliciviridae Norovirus GII,85.21254,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702269.1,4,7509,7519,Caliciviridae Norovirus GII,85.21254,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702268.1,0,7055,7055,Caliciviridae Norovirus GII,81.02825,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702267.1,97,7382,7482,Caliciviridae Norovirus GII,76.23441,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MH702266.1,845,6663,7514,Caliciviridae Norovirus GII,83.65714,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH702265.1,209,7220,7429,Caliciviridae Norovirus GII,77.43624,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MH702264.1,16,6993,7009,Caliciviridae Norovirus GII,81.06061,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702263.1,76,7375,7451,Caliciviridae Norovirus GII,81.347855,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.13,100.0,,
MH702262.1,325,6988,7298,Caliciviridae Norovirus GI,71.435936,NC_001959,FALSE,GI.P9,100.0,,,GI.9,100.0,,
MH702261.1,478,6753,7231,Caliciviridae Norovirus GII,78.118904,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MH702260.1,1939,4957,6896,Caliciviridae Norovirus GII,78.19837,NC_029646,FALSE,GII.P2,100.0,,,GII.2,100.0,,
MH702259.1,302,7124,7432,Caliciviridae Norovirus GII,76.25377,NC_029646,FALSE,GII.P16,100.0,,,GII.3,100.0,,
MH702258.1,283,7238,7527,Caliciviridae Norovirus GII,84.98452,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH702257.1,1234,5836,7070,Caliciviridae Norovirus GII,80.91902,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.21,100.0,,
MH702256.1,412,6934,7352,Caliciviridae Norovirus GII,84.72149,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH825870.1,5020,2345,7365,Caliciviridae Norovirus GII,74.53874,NC_029646,FALSE,,,,,GII.2,100.0,,
MH825869.1,5020,2345,7365,Caliciviridae Norovirus GII,74.38244,NC_029646,FALSE,,,,,GII.2,100.0,,
MH825868.1,5020,2345,7365,Caliciviridae Norovirus GII,74.422905,NC_029646,FALSE,,,,,GII.2,100.0,,
MH825867.1,5020,2345,7365,Caliciviridae Norovirus GII,74.107956,NC_029646,FALSE,,,,,GII.2,100.0,,
NC_039476.1,0,7536,7536,Caliciviridae Norovirus GII,76.54281,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MH997861.1,18,7551,7563,Caliciviridae Norovirus GII,75.675674,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
MH922876.1,4839,2166,7011,Caliciviridae Norovirus GII,71.31214,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
MH922875.1,4839,2166,7011,Caliciviridae Norovirus GII,70.667725,NC_029646,FALSE,GII.P16,100.0,,,GII.4,100.0,Sydney_2012,100.0
LC421228.1,24,7400,7430,Caliciviridae Norovirus GII,88.58884,NC_029646,FALSE,GII.P12,100.0,,,GII.4,100.0,Sydney_2012,100.0
LC258403.2,25,7420,7439,Caliciviridae Norovirus GII,75.74615,NC_029646,FALSE,GII.P17,100.0,,,GII.17,100.0,,
LC279243.1,3404,3316,6720,Caliciviridae Norovirus GII,76.87176,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC279235.1,3404,3316,6720,Caliciviridae Norovirus GII,76.834694,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC279234.1,3404,3316,6720,Caliciviridae Norovirus GII,76.87176,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MH188080.1,412,7044,7462,Caliciviridae Norovirus GII,83.95779,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,99.0,GII.4,100.0,Sydney_2012,100.0
MH218718.1,0,7546,7552,Caliciviridae Norovirus GII,84.59898,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218717.1,0,7548,7548,Caliciviridae Norovirus GII,81.05794,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218716.1,0,7536,7542,Caliciviridae Norovirus GII,84.648186,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218715.1,0,7566,7572,Caliciviridae Norovirus GII,85.140236,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218714.1,0,7513,7519,Caliciviridae Norovirus GII,84.35296,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218713.1,0,7517,7523,Caliciviridae Norovirus GII,84.66459,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218712.1,0,7555,7555,Caliciviridae Norovirus GII,81.06927,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218711.1,0,7551,7557,Caliciviridae Norovirus GII,85.140236,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218710.1,0,7517,7523,Caliciviridae Norovirus GII,84.43497,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218709.1,0,7517,7523,Caliciviridae Norovirus GII,85.07463,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218708.1,0,7568,7574,Caliciviridae Norovirus GII,85.091034,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218707.1,0,7517,7523,Caliciviridae Norovirus GII,85.041824,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218706.1,0,7568,7574,Caliciviridae Norovirus GII,84.992615,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218705.1,0,7563,7569,Caliciviridae Norovirus GII,85.05823,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MH218704.1,0,7569,7575,Caliciviridae Norovirus GII,84.61539,NC_029646,FALSE,GII.P4,100.0,New_Orleans_2009,100.0,GII.4,100.0,Sydney_2012,100.0
MH218578.1,0,7548,7548,Caliciviridae Norovirus GII,81.27102,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218577.1,0,7548,7548,Caliciviridae Norovirus GII,81.18696,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218576.1,0,7548,7548,Caliciviridae Norovirus GII,81.17014,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MH218575.1,0,7548,7548,Caliciviridae Norovirus GII,81.17014,NC_029646,FALSE,GII.P21 (GII.Pb),100.0,,,GII.3,100.0,,
MG746024.1,0,7536,7536,Caliciviridae Norovirus GII,76.59191,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746023.1,0,7536,7536,Caliciviridae Norovirus GII,76.59575,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746022.1,0,7536,7536,Caliciviridae Norovirus GII,76.61211,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746021.1,0,7536,7536,Caliciviridae Norovirus GII,76.49943,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746020.1,0,7536,7536,Caliciviridae Norovirus GII,76.657394,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746019.1,0,7536,7536,Caliciviridae Norovirus GII,76.73924,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746018.1,0,7536,7536,Caliciviridae Norovirus GII,76.657394,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746017.1,0,7536,7536,Caliciviridae Norovirus GII,76.51577,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746016.1,0,7536,7536,Caliciviridae Norovirus GII,76.62848,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746015.1,0,7536,7536,Caliciviridae Norovirus GII,76.51577,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746014.1,0,7536,7536,Caliciviridae Norovirus GII,76.64102,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746013.1,0,7536,7536,Caliciviridae Norovirus GII,76.62465,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746012.1,0,7536,7536,Caliciviridae Norovirus GII,76.608284,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746011.1,0,7536,7536,Caliciviridae Norovirus GII,76.62465,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746010.1,0,7536,7536,Caliciviridae Norovirus GII,76.51577,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MG746009.1,0,7536,7536,Caliciviridae Norovirus GII,76.66121,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
KY488572.1,3381,3340,6727,Caliciviridae Norovirus GII,81.03829,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KY488571.1,3392,3224,6622,Caliciviridae Norovirus GII,81.36925,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
KY488570.1,3385,3311,6702,Caliciviridae Norovirus GII,81.3572,NC_029646,FALSE,GII.P31 (GII.Pe),100.0,,,GII.4,100.0,Sydney_2012,100.0
MG572182.1,0,7518,7518,Caliciviridae Norovirus GII,77.578415,NC_029646,FALSE,GII.P16,100.0,,,GII.1,100.0,,
MG495081.1,236,7241,7474,Caliciviridae Norovirus GII,68.44744,NC_029646,FALSE,GII.P24,100.0,,,GII.24,100.0,,
MG495080.1,60,7395,7452,Caliciviridae Norovirus GII,69.713165,NC_029646,FALSE,GII.P23,100.0,,,GII.23,100.0,,
MG495079.1,238,7224,7459,Caliciviridae Norovirus GII,73.657,NC_029646,FALSE,GII.PNA1,100.0,,,GII.NA1,100.0,,
MG495078.1,235,7237,7469,Caliciviridae Norovirus GII,70.0089,NC_029646,FALSE,GII.P27,100.0,,,GII.27,100.0,,
MG495077.1,229,7259,7485,Caliciviridae Norovirus GII,70.02671,NC_029646,FALSE,GII.P27,100.0,,,GII.27,100.0,,
KY225989.1,234,7214,7445,Caliciviridae Norovirus GII,68.239975,NC_029646,FALSE,GII.P24,100.0,,,GII.24,100.0,,
KU306738.1,229,7233,7459,Caliciviridae Norovirus GII,68.85925,NC_029646,FALSE,GII.P26,100.0,,,GII.26,100.0,,
LC145808.1,4,7482,7492,Caliciviridae Norovirus GII,76.325264,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC145807.1,4,7482,7492,Caliciviridae Norovirus GII,76.2279,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC145806.1,4,7482,7492,Caliciviridae Norovirus GII,76.36066,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC145787.1,4,7485,7492,Caliciviridae Norovirus GII,76.486885,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC145786.1,4,7482,7492,Caliciviridae Norovirus GII,76.196724,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC215415.1,3571,3139,6710,Caliciviridae Norovirus GII,76.8259,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC215414.1,3571,3139,6710,Caliciviridae Norovirus GII,76.62851,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC215413.1,3571,3139,6710,Caliciviridae Norovirus GII,76.62851,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213901.1,3571,3142,6713,Caliciviridae Norovirus GII,76.42181,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213900.1,3571,3142,6713,Caliciviridae Norovirus GII,76.63257,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213899.1,3571,3142,6713,Caliciviridae Norovirus GII,76.43111,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213898.1,3571,3142,6713,Caliciviridae Norovirus GII,76.39163,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213897.1,3571,3142,6713,Caliciviridae Norovirus GII,76.549545,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213896.1,3571,3142,6713,Caliciviridae Norovirus GII,76.317856,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213895.1,3571,3142,6713,Caliciviridae Norovirus GII,76.549545,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213894.1,3571,3142,6713,Caliciviridae Norovirus GII,76.667984,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213893.1,3571,3142,6713,Caliciviridae Norovirus GII,76.549545,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213892.1,3571,3142,6713,Caliciviridae Norovirus GII,76.71125,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
LC213891.1,3571,3142,6713,Caliciviridae Norovirus GII,76.50079,NC_029646,FALSE,GII.P16,100.0,,,GII.2,100.0,,
MF140664.1,19,7508,7533,Caliciviridae Norovirus GII,84.92925,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Could not assign,
MF140663.1,19,7544,7569,Caliciviridae Norovirus GII,84.402916,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,84.0
MF140662.1,16,7540,7562,Caliciviridae Norovirus GII,84.39927,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,85.0
MF140661.1,16,7493,7515,Caliciviridae Norovirus GII,84.49843,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,91.0
MF140660.1,11,7495,7512,Caliciviridae Norovirus GII,84.4782,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,97.0
MF140659.1,16,7492,7514,Caliciviridae Norovirus GII,84.4819,NC_029646,FALSE,GII.P4,100.0,Could not assign,,GII.4,100.0,Hunter_2004,93.0
KY421138.1,5084,2408,7492,Caliciviridae Norovirus GII,73.01276,NC_029646,FALSE,,,,,GII.2,100.0,,
KY421136.1,5084,2408,7492,Caliciviridae Norovirus GII,73.01276,NC_029646,FALSE,,,,,GII.2,100.0,,
KY421134.1,5084,2408,7492,Caliciviridae Norovirus GII,73.11089,NC_029646,FALSE,,,,,GII.2,100.0,,
KY421133.1,5084,2408,7492,Caliciviridae Norovirus GII,72.91463,NC_029646,FALSE,,,,,GII.2,100.0,,
KY421131.1,5084,2408,7492,Caliciviridae Norovirus GII,72.98348,NC_029646,FALSE,,,,,GII.2,100.0,,
KY421130.1,5084,2408,7492,Caliciviridae Norovirus GII,73.275024,NC_029646,FALSE,,,,,GII.2,100.0,,
